index,time,loss
41739,6883.7894,0.5214
41740,6883.9234,0.5647
41741,6884.1308,0.4418
41742,6884.3416,0.5164
41743,6884.4741,0.4939
41744,6884.6226,0.5605
41745,6884.7800,0.5272
41746,6885.0118,0.4607
41747,6885.1542,0.4441
41748,6885.2844,0.4425
41749,6885.4304,0.4736
41750,6885.6637,0.4647
41751,6885.8450,0.5508
41752,6885.9725,0.4522
41753,6886.1215,0.4813
41754,6886.3655,0.4572
41755,6886.5296,0.4983
41756,6886.6583,0.5010
41757,6886.7944,0.5059
41758,6887.0329,0.5115
41759,6887.2061,0.4542
41760,6887.3315,0.4675
41761,6887.4578,0.5257
41762,6887.6149,0.4737
41763,6887.8503,0.4745
41764,6887.9954,0.4340
41765,6888.1267,0.4898
41766,6888.2929,0.4810
41767,6888.5491,0.4316
41768,6888.6936,0.5190
41769,6888.8257,0.5186
41770,6888.9717,0.4835
41771,6889.2235,0.5598
41772,6889.3718,0.5301
41773,6889.5006,0.4247
41774,6889.6406,0.4730
41775,6889.8622,0.5214
41776,6890.0548,0.4752
41777,6890.1833,0.6228
41778,6890.3100,0.4253
41779,6890.4669,0.5889
41780,6890.7181,0.4783
41781,6890.8644,0.4510
41782,6890.9898,0.4884
41783,6891.1212,0.4627
41784,6891.3244,0.4695
41785,6891.5403,0.5856
41786,6891.6648,0.5622
41787,6891.8007,0.4906
41788,6892.0399,0.5739
41789,6892.2332,0.4825
41790,6892.3650,0.4470
41791,6892.4905,0.4725
41792,6892.6424,0.4985
41793,6892.8841,0.4530
41794,6893.0251,0.5953
41795,6893.1579,0.4842
41796,6893.3049,0.5486
41797,6893.5486,0.4280
41798,6893.6929,0.4915
41799,6893.8201,0.5436
41800,6893.9548,0.4406
41801,6894.1201,0.4185
41802,6894.3373,0.5499
41803,6894.4796,0.5130
41804,6894.6090,0.4699
41805,6894.7640,0.4736
41806,6895.0024,0.4503
41807,6895.1484,0.5135
41808,6895.2683,0.4715
41809,6895.4121,0.4593
41810,6895.6724,0.5165
41811,6895.8177,0.4630
41812,6895.9512,0.4523
41813,6896.0910,0.5026
41814,6896.3339,0.4508
41815,6896.4872,0.4916
41816,6896.6183,0.5624
41817,6896.7657,0.5838
41818,6897.0226,0.4767
41819,6897.1642,0.4767
41820,6897.2946,0.5057
41821,6897.4431,0.6296
41822,6897.6923,0.4553
41823,6897.8528,0.4144
41824,6897.9829,0.4657
41825,6898.1269,0.5402
41826,6898.3691,0.4714
41827,6898.5148,0.4244
41828,6898.6392,0.4647
41829,6898.7845,0.5204
41830,6899.0386,0.4306
41831,6899.1840,0.4908
41832,6899.3178,0.5179
41833,6899.4840,0.4712
41834,6899.7264,0.5064
41835,6899.8722,0.4876
41836,6899.9989,0.4981
41837,6900.1476,0.5371
41838,6900.4026,0.4840
41839,6900.5507,0.4398
41840,6900.6809,0.4603
41841,6900.8158,0.4825
41842,6901.0266,0.4407
41843,6901.2333,0.4898
41844,6901.3579,0.5273
41845,6901.4913,0.5007
41846,6901.7147,0.4818
41847,6901.9097,0.5330
41848,6902.0374,0.4622
41849,6902.1744,0.5135
41850,6902.3364,0.5234
41851,6902.5806,0.5549
41852,6902.7306,0.5158
41853,6902.8595,0.5104
41854,6903.0096,0.4813
41855,6903.2448,0.5345
41856,6903.4185,0.4678
41857,6903.5475,0.5451
41858,6903.6758,0.5089
41859,6903.8294,0.4948
41860,6904.0628,0.5242
41861,6904.2065,0.4667
41862,6904.3315,0.4632
41863,6904.4839,0.5022
41864,6904.7306,0.4964
41865,6904.8806,0.5590
41866,6905.0144,0.4914
41867,6905.1598,0.5138
41868,6905.3901,0.5125
41869,6905.5819,0.4209
41870,6905.7173,0.5649
41871,6905.8418,0.4784
41872,6906.0008,0.4464
41873,6906.2391,0.5053
41874,6906.3844,0.4597
41875,6906.5148,0.5339
41876,6906.6610,0.5293
41877,6906.8850,0.4542
41878,6907.0855,0.4978
41879,6907.2148,0.5582
41880,6907.3492,0.5199
41881,6907.5666,0.4636
41882,6907.7721,0.4332
41883,6907.9027,0.4509
41884,6908.0367,0.5273
41885,6908.1922,0.4868
41886,6908.4245,0.4819
41887,6908.5679,0.4686
41888,6908.7069,0.5557
41889,6908.8521,0.4668
41890,6909.0990,0.5556
41891,6909.2661,0.5276
41892,6909.3968,0.6201
41893,6909.5327,0.4741
41894,6909.7447,0.4807
41895,6909.9537,0.4612
41896,6910.0844,0.5557
41897,6910.2153,0.5096
41898,6910.4131,0.5216
41899,6910.6158,0.5548
41900,6910.7505,0.5153
41901,6910.8779,0.4409
41902,6911.0312,0.5604
41903,6911.2686,0.5126
41904,6911.4238,0.5796
41905,6911.5539,0.5721
41906,6911.7002,0.4762
41907,6911.9393,0.5079
41908,6912.1243,0.4542
41909,6912.2556,0.5046
41910,6912.3890,0.4604
41911,6912.5516,0.4198
41912,6912.7843,0.4679
41913,6912.9261,0.4557
41914,6913.0533,0.4743
41915,6913.1961,0.5287
41916,6913.4497,0.5150
41917,6913.5991,0.5251
41918,6913.7268,0.5131
41919,6913.8669,0.5410
41920,6914.0876,0.5260
41921,6914.2860,0.4638
41922,6914.4185,0.4854
41923,6914.5537,0.5453
41924,6914.7078,0.5071
41925,6914.9615,0.4310
41926,6915.1139,0.4989
41927,6915.2400,0.5442
41928,6915.3744,0.4393
41929,6915.5738,0.4680
41930,6915.7974,0.5471
41931,6915.9233,0.5207
41932,6916.0587,0.4533
41933,6916.3005,0.4554
41934,6916.4812,0.4599
41935,6916.6061,0.4660
41936,6916.7370,0.5662
41937,6916.8957,0.5154
41938,6917.1333,0.5410
41939,6917.2868,0.5057
41940,6917.4129,0.5690
41941,6917.5539,0.5154
41942,6917.7947,0.5600
41943,6917.9762,0.4638
41944,6918.1101,0.5038
41945,6918.2503,0.4574
41946,6918.4852,0.4482
41947,6918.6816,0.5425
41948,6918.8190,0.4884
41949,6918.9518,0.4553
41950,6919.1064,0.4647
41951,6919.3501,0.4906
41952,6919.4938,0.5383
41953,6919.6271,0.4544
41954,6919.7656,0.4665
41955,6919.9790,0.4640
41956,6920.1748,0.4439
41957,6920.3083,0.4810
41958,6920.4527,0.5301
41959,6920.6658,0.4537
41960,6920.8636,0.4646
41961,6921.0056,0.4565
41962,6921.1395,0.5204
41963,6921.3703,0.4676
41964,6921.5575,0.4472
41965,6921.6848,0.5224
41966,6921.8192,0.4231
41967,6922.0087,0.4949
41968,6922.2337,0.4622
41969,6922.3637,0.4953
41970,6922.4984,0.5536
41971,6922.7001,0.4339
41972,6922.9032,0.4471
41973,6923.0297,0.5826
41974,6923.1556,0.4913
41975,6923.3029,0.5528
41976,6923.5448,0.5339
41977,6923.7025,0.4822
41978,6923.8289,0.5506
41979,6923.9758,0.4467
41980,6924.2229,0.5165
41981,6924.3636,0.4945
41982,6924.4956,0.5396
41983,6924.6527,0.3937
41984,6924.8936,0.4789
41985,6925.0388,0.5177
41986,6925.1706,0.6262
41987,6925.3032,0.4880
41988,6925.4638,0.4476
41989,6925.6871,0.4855
41990,6925.8299,0.5878
41991,6925.9626,0.5131
41992,6926.1026,0.5036
41993,6926.3508,0.5565
41994,6926.5336,0.4461
41995,6926.6627,0.5635
41996,6926.7921,0.4833
41997,6926.9930,0.4685
41998,6927.1888,0.4980
41999,6927.3186,0.5200
42000,6927.4463,0.5319
42001,6927.5896,0.5157
42002,6927.8344,0.4487
42003,6927.9799,0.5345
42004,6928.1123,0.6064
42005,6928.2457,0.4628
42006,6928.4442,0.4947
42007,6928.6503,0.4620
42008,6928.7761,0.4588
42009,6928.9128,0.4148
42010,6929.0548,0.4925
42011,6929.2838,0.4801
42012,6929.4724,0.4273
42013,6929.6016,0.4730
42014,6929.7332,0.4514
42015,6929.8877,0.4429
42016,6930.1270,0.4792
42017,6930.2722,0.5704
42018,6930.4031,0.6368
42019,6930.5367,0.5584
42020,6930.7002,0.4773
42021,6930.9082,0.5962
42022,6931.0530,0.5259
42023,6931.1919,0.4528
42024,6931.3668,0.4794
42025,6931.6052,0.4782
42026,6931.7301,0.4779
42027,6931.8593,0.5083
42028,6932.0003,0.4797
42029,6932.2422,0.4163
42030,6932.4366,0.4798
42031,6932.5665,0.5103
42032,6932.6951,0.4891
42033,6932.8464,0.4677
42034,6933.0881,0.5197
42035,6933.2350,0.4583
42036,6933.3669,0.5340
42037,6933.5103,0.4695
42038,6933.7363,0.4683
42039,6933.9209,0.5477
42040,6934.0486,0.4688
42041,6934.1776,0.4822
42042,6934.4208,0.4832
42043,6934.6047,0.4519
42044,6934.7310,0.3951
42045,6934.8735,0.5140
42046,6935.1432,0.4696
42047,6935.3000,0.4748
42048,6935.4348,0.5416
42049,6935.5767,0.5598
42050,6935.8304,0.4730
42051,6935.9717,0.4560
42052,6936.1016,0.5329
42053,6936.2511,0.4800
42054,6936.5038,0.4850
42055,6936.6660,0.4015
42056,6936.7939,0.4973
42057,6936.9261,0.4638
42058,6937.0756,0.4536
42059,6937.3106,0.5474
42060,6937.4561,0.4587
42061,6937.5839,0.4604
42062,6937.7473,0.5484
42063,6937.9841,0.4298
42064,6938.1256,0.4871
42065,6938.2579,0.4767
42066,6938.4153,0.4599
42067,6938.6528,0.5186
42068,6938.7919,0.4497
42069,6938.9197,0.4670
42070,6939.0551,0.5265
42071,6939.2935,0.5299
42072,6939.4756,0.4529
42073,6939.6001,0.5133
42074,6939.7322,0.4342
42075,6939.8937,0.4676
42076,6940.1303,0.4483
42077,6940.2959,0.5092
42078,6940.4245,0.3900
42079,6940.5643,0.4834
42080,6940.7950,0.4702
42081,6940.9781,0.4603
42082,6941.1045,0.4861
42083,6941.2552,0.4887
42084,6941.4948,0.4812
42085,6941.6696,0.5515
42086,6941.7998,0.4799
42087,6941.9261,0.5365
42088,6942.0777,0.5566
42089,6942.3158,0.5497
42090,6942.4603,0.4833
42091,6942.5871,0.5085
42092,6942.7338,0.5081
42093,6942.9784,0.4755
42094,6943.1439,0.5955
42095,6943.2815,0.4204
42096,6943.4268,0.4428
42097,6943.6585,0.5164
42098,6943.8331,0.5115
42099,6943.9652,0.5190
42100,6944.0911,0.4521
42101,6944.2426,0.4164
42102,6944.4739,0.5835
42103,6944.6166,0.5762
42104,6944.7452,0.4693
42105,6944.8898,0.5030
42106,6945.1279,0.4422
42107,6945.3160,0.4368
42108,6945.4434,0.4714
42109,6945.5758,0.4709
42110,6945.7431,0.4943
42111,6945.9668,0.5427
42112,6946.1035,0.4157
42113,6946.2190,0.5340
42114,6946.3670,0.4633
42115,6946.6013,0.5771
42116,6946.7424,0.5619
42117,6946.8632,0.5722
42118,6947.0039,0.5369
42119,6947.2243,0.5053
42120,6947.6594,0.4884
42121,6947.8068,0.5431
42122,6948.0541,0.3896
42123,6948.1945,0.4870
42124,6948.3138,0.4719
42125,6948.4699,0.5303
42126,6948.7123,0.5789
42127,6948.8385,0.4194
42128,6948.9686,0.4847
42129,6949.1211,0.5397
42130,6949.3638,0.5246
42131,6949.5059,0.4815
42132,6949.6302,0.5075
42133,6949.7868,0.4494
42134,6950.0326,0.4944
42135,6950.1768,0.5350
42136,6950.3052,0.5019
42137,6950.4622,0.4482
42138,6950.6955,0.4601
42139,6950.8379,0.4877
42140,6950.9640,0.4446
42141,6951.1138,0.4789
42142,6951.3590,0.4304
42143,6951.5062,0.4668
42144,6951.6365,0.4764
42145,6951.7712,0.4455
42146,6951.9541,0.4895
42147,6952.1751,0.5009
42148,6952.3011,0.5216
42149,6952.4298,0.5008
42150,6952.5789,0.5285
42151,6952.8296,0.4581
42152,6952.9817,0.4366
42153,6953.1213,0.5243
42154,6953.2723,0.4690
42155,6953.5190,0.4779
42156,6953.6837,0.5174
42157,6953.8120,0.4769
42158,6953.9593,0.5275
42159,6954.2101,0.5083
42160,6954.3527,0.4778
42161,6954.4793,0.4985
42162,6954.6518,0.5238
42163,6954.8884,0.4264
42164,6955.0323,0.4605
