index,time,loss
439,25.9705,1.6638
440,26.0246,1.5050
441,26.0839,1.5788
442,26.1524,1.6766
443,26.2040,1.7131
444,26.2593,1.6293
445,26.3116,1.6280
446,26.3700,1.7049
447,26.4250,1.6733
448,26.4842,1.8140
449,26.5373,1.5555
450,26.5913,1.6226
451,26.6448,1.6731
452,26.7002,1.6340
453,26.7607,1.7668
454,26.8124,1.6515
455,26.8739,1.7363
456,26.9280,1.7337
457,26.9791,1.6562
458,27.0398,1.5511
459,27.0961,1.6208
460,27.1506,1.5983
461,27.2020,1.6255
462,27.2496,1.6859
463,27.2925,1.5033
464,27.3447,1.6113
465,27.3853,1.6194
466,27.4262,1.5796
467,27.4667,1.5929
468,28.0157,1.5726
469,28.0704,1.6022
470,28.1211,1.5765
471,28.1808,1.6518
472,28.2338,1.6972
473,28.2884,1.5451
474,28.3380,1.5523
475,28.3948,1.7205
476,28.4471,1.6003
477,28.4989,1.5801
478,28.5515,1.6359
479,28.6035,1.5101
480,28.6821,1.5140
481,28.7421,1.6627
482,28.7986,1.7341
483,28.8536,1.5350
484,28.9082,1.5446
485,28.9675,1.7207
486,29.0190,1.6594
487,29.0706,1.7518
488,29.1265,1.5113
489,29.1813,1.5200
490,29.2460,1.7199
491,29.3043,1.6219
492,29.3611,1.7464
493,29.4106,1.5854
494,29.4656,1.7381
495,29.5223,1.7948
496,29.5765,1.6127
497,29.6286,1.5640
498,29.6795,1.5923
499,29.7304,1.5085
500,29.7895,1.5768
501,29.8466,1.6131
502,29.9060,1.4732
503,29.9565,1.5371
504,30.0098,1.4925
505,30.0595,1.5777
506,30.1164,1.5711
507,30.3681,1.4923
508,30.4163,1.5573
509,30.4611,1.5696
510,30.5070,1.5589
511,30.5615,1.5829
512,30.6264,1.5702
513,30.6695,1.5402
514,30.7131,1.6866
515,30.7567,1.6240
516,30.8007,1.6178
517,30.8439,1.6159
518,30.9026,1.4666
519,30.9456,1.5049
520,30.9887,1.5805
521,31.0335,1.6115
522,31.0775,1.5228
523,31.1208,1.5713
524,31.1714,1.6796
525,31.2144,1.6687
526,31.2580,1.7363
527,31.3010,1.5059
528,31.3439,1.5165
529,31.3866,1.6110
530,31.4291,1.6485
531,31.4721,1.6961
532,31.5145,1.6679
533,31.5567,1.6330
534,31.5996,1.7124
535,31.6424,1.5922
536,31.6847,1.5528
537,31.7276,1.5901
538,31.7673,1.4473
539,31.8064,1.5542
540,31.8560,1.5863
541,31.8952,1.4502
542,31.9366,1.5641
543,31.9756,1.5480
544,32.0152,1.5606
545,32.0551,1.5223
546,32.2793,1.5302
547,32.3251,1.5679
548,32.3701,1.5422
549,32.4149,1.6230
550,32.4600,1.5510
551,32.5064,1.5113
552,32.5503,1.4858
553,32.5943,1.6621
554,32.6376,1.5798
555,32.6802,1.5742
556,32.7397,1.5685
557,32.7822,1.4208
558,32.8258,1.4410
559,32.8692,1.5262
560,32.9189,1.7197
561,32.9612,1.5180
562,33.0041,1.5678
563,33.0535,1.6185
564,33.1029,1.6032
565,33.1461,1.7395
566,33.1890,1.5507
567,33.2377,1.4621
568,33.2874,1.6131
569,33.3298,1.5862
570,33.3730,1.6647
571,33.4232,1.5665
572,33.4728,1.6395
573,33.5152,1.7014
574,33.5592,1.5921
575,33.6089,1.5237
576,33.6587,1.6284
577,33.6985,1.4769
578,33.7385,1.5417
579,33.7778,1.6215
580,33.8179,1.4443
581,33.8573,1.5340
582,33.8968,1.5641
583,33.9362,1.5123
584,33.9756,1.4543
585,34.2123,1.5385
586,34.2550,1.5401
587,34.2980,1.5990
588,34.3408,1.5410
589,34.3843,1.5352
590,34.4266,1.5359
591,34.4696,1.5423
592,34.5121,1.6540
593,34.5546,1.5260
594,34.5970,1.6078
595,34.6397,1.5321
596,34.6824,1.4215
597,34.7248,1.4541
598,34.7673,1.5897
599,34.8106,1.6379
600,34.8545,1.4864
601,34.8994,1.4485
602,34.9436,1.5519
603,34.9870,1.5501
604,35.0307,1.6911
605,35.0889,1.4344
606,35.1321,1.4645
607,35.1758,1.5799
608,35.2191,1.5373
609,35.2627,1.6658
610,35.3060,1.5641
611,35.3497,1.5989
612,35.3932,1.6917
613,35.4365,1.5519
614,35.4799,1.4324
615,35.5236,1.6042
616,35.5662,1.4081
617,35.6067,1.4815
618,35.6471,1.5662
619,35.6874,1.4364
620,35.7279,1.4923
621,35.7685,1.5259
622,35.8093,1.5270
623,35.8499,1.4288
624,36.0963,1.5128
625,36.1412,1.5519
626,36.1849,1.5635
627,36.2294,1.5529
628,36.2721,1.4920
629,36.3151,1.4945
630,36.3584,1.4254
631,36.4008,1.5784
632,36.4430,1.5055
633,36.4915,1.5248
634,36.5338,1.5431
635,36.5760,1.4059
636,36.6185,1.4557
637,36.6676,1.5205
638,36.7117,1.6140
639,36.7555,1.4288
640,36.7991,1.4950
641,36.8430,1.5941
642,36.8880,1.5343
643,36.9478,1.6220
644,36.9949,1.4417
645,37.0384,1.4394
646,37.0821,1.5065
647,37.1259,1.4877
648,37.1697,1.6317
649,37.2132,1.5899
650,37.2570,1.5712
651,37.3016,1.6528
652,37.3453,1.4792
653,37.3889,1.5564
654,37.4324,1.5400
655,37.4730,1.4387
656,37.5138,1.5176
657,37.5541,1.4958
658,37.5948,1.4266
659,37.6349,1.4673
660,37.6753,1.4887
661,37.7157,1.4782
662,37.7565,1.4738
663,37.9781,1.4734
664,38.0222,1.4628
665,38.0654,1.4943
666,38.1083,1.5192
667,38.1509,1.5378
668,38.1937,1.4177
669,38.2363,1.4241
670,38.2808,1.6127
671,38.3254,1.4291
672,38.3687,1.4337
673,38.4124,1.5104
674,38.4560,1.4192
675,38.4989,1.4419
676,38.5422,1.5612
677,38.5866,1.6053
678,38.6303,1.4732
679,38.6736,1.4483
680,38.7168,1.6483
681,38.7744,1.4901
682,38.8180,1.6234
683,38.8608,1.4400
684,38.9050,1.5321
685,38.9481,1.5108
686,38.9922,1.4837
687,39.0355,1.6128
688,39.0794,1.5233
689,39.1230,1.5975
690,39.1673,1.6414
691,39.2110,1.5279
692,39.2542,1.4154
693,39.2975,1.5049
694,39.3379,1.4095
695,39.3792,1.4722
696,39.4194,1.5461
697,39.4597,1.4473
698,39.5002,1.4631
699,39.5404,1.4703
700,39.5809,1.4389
701,39.6210,1.3948
702,39.8706,1.4535
703,39.9152,1.4855
704,39.9590,1.5178
705,40.0035,1.5069
706,40.0470,1.4765
707,40.0965,1.4983
708,40.1401,1.4215
709,40.1900,1.5769
710,40.2332,1.3904
711,40.2763,1.4788
712,40.3211,1.4688
713,40.3643,1.3612
714,40.4070,1.4281
715,40.4507,1.5431
716,40.4943,1.6059
717,40.5383,1.4209
718,40.5819,1.4293
719,40.6252,1.5893
720,40.6689,1.5103
721,40.7124,1.5851
722,40.7559,1.4203
723,40.7998,1.4117
724,40.8606,1.5189
725,40.9034,1.5280
726,40.9461,1.6364
727,40.9886,1.4891
728,41.0385,1.5573
729,41.0821,1.6951
730,41.1254,1.4664
731,41.1678,1.4023
732,41.2165,1.5101
733,41.2559,1.4030
734,41.2965,1.4903
735,41.3358,1.5090
736,41.3753,1.3821
737,41.4146,1.4272
738,41.4541,1.4327
739,41.4939,1.4111
740,41.5334,1.4062
741,41.7556,1.4182
742,41.8007,1.4128
743,41.8442,1.4821
744,41.8879,1.4410
745,41.9306,1.4992
746,41.9736,1.3919
747,42.0163,1.3941
748,42.0593,1.5160
749,42.1020,1.3409
750,42.1445,1.4288
751,42.1937,1.4893
752,42.2361,1.3147
753,42.2862,1.3558
754,42.3287,1.4967
755,42.3785,1.5560
756,42.4210,1.3791
757,42.4696,1.4428
758,42.5121,1.5676
759,42.5622,1.3890
760,42.6047,1.6091
761,42.6546,1.4215
762,42.7121,1.4452
763,42.7619,1.4347
764,42.8043,1.4777
765,42.8528,1.5679
766,42.9030,1.4729
767,42.9460,1.5247
768,42.9885,1.6005
769,43.0316,1.5037
770,43.0819,1.4279
771,43.1249,1.5160
772,43.1659,1.4300
773,43.2064,1.4725
774,43.2468,1.5085
775,43.2873,1.3393
776,43.3279,1.3778
777,43.3684,1.4450
778,43.4096,1.3535
779,43.4499,1.3670
780,43.6622,1.3800
781,43.7049,1.4519
782,43.7481,1.4496
783,43.7915,1.5214
784,43.8339,1.4399
785,43.8765,1.4587
786,43.9191,1.3747
787,43.9617,1.5958
788,44.0119,1.4274
789,44.0543,1.3888
790,44.0966,1.4977
791,44.1393,1.3469
792,44.1892,1.3719
793,44.2321,1.5219
794,44.2746,1.5214
795,44.3167,1.3699
796,44.3657,1.3782
797,44.4082,1.5437
798,44.4504,1.4785
799,44.4931,1.5915
800,44.5427,1.3159
801,44.5848,1.3727
802,44.6273,1.4778
803,44.6701,1.4045
804,44.7197,1.4888
805,44.7638,1.4374
806,44.8067,1.5068
807,44.8493,1.5504
808,44.8992,1.4645
809,44.9419,1.3584
810,44.9849,1.4862
811,45.0244,1.3893
812,45.0638,1.4004
813,45.1031,1.4105
814,45.1424,1.3910
815,45.1828,1.3413
816,45.2222,1.4320
817,45.2615,1.3678
818,45.3009,1.3413
819,45.5281,1.3999
820,45.5732,1.3991
821,45.6168,1.3892
822,45.6679,1.4287
823,45.7114,1.4104
824,45.7549,1.3839
825,45.7997,1.3467
826,45.8441,1.5662
827,45.8880,1.3537
828,45.9313,1.4759
829,45.9746,1.4720
830,46.0186,1.3198
831,46.0617,1.3625
832,46.1062,1.3857
833,46.1496,1.4788
834,46.1935,1.3281
835,46.2517,1.3743
836,46.2952,1.5694
837,46.3387,1.5084
838,46.3832,1.5864
839,46.4267,1.2820
840,46.4771,1.3121
841,46.5205,1.4233
842,46.5638,1.3464
843,46.6070,1.6365
844,46.6576,1.4778
845,46.7012,1.5217
846,46.7455,1.5034
847,46.7895,1.4817
848,46.8399,1.4095
849,46.8829,1.5116
850,46.9227,1.3746
851,46.9622,1.4734
852,47.0013,1.3688
853,47.0408,1.3269
854,47.0803,1.3412
855,47.1197,1.3912
856,47.1592,1.3772
857,47.2092,1.3452
858,47.4273,1.3784
859,47.4742,1.3068
860,47.5193,1.4209
861,47.5639,1.3717
862,47.6086,1.5253
863,47.6601,1.4418
864,47.7031,1.4062
865,47.7469,1.5790
866,47.7899,1.3146
867,47.8328,1.3905
868,47.8756,1.4219
869,47.9242,1.2839
870,47.9665,1.3251
871,48.0095,1.3724
872,48.0530,1.4801
873,48.1123,1.2899
874,48.1625,1.3223
875,48.2050,1.5328
876,48.2474,1.4197
877,48.2907,1.5592
878,48.3416,1.3169
879,48.3844,1.2858
880,48.4273,1.4801
881,48.4705,1.3704
882,48.5206,1.5285
883,48.5630,1.3939
884,48.6055,1.5684
885,48.6487,1.5960
886,48.6985,1.4768
887,48.7410,1.3511
888,48.7834,1.4695
889,48.8234,1.2745
890,48.8634,1.4318
891,48.9029,1.4610
892,48.9422,1.3376
893,48.9818,1.3420
894,49.0212,1.4370
895,49.0710,1.3034
896,49.1104,1.2793
897,49.3305,1.3596
898,49.3738,1.3615
899,49.4164,1.3775
900,49.4664,1.4433
901,49.5093,1.3901
902,49.5518,1.4445
903,49.5944,1.4305
904,49.6444,1.5717
905,49.6870,1.3764
906,49.7294,1.4167
907,49.7723,1.4412
908,49.8229,1.2447
909,49.8657,1.2565
910,49.9087,1.3862
911,49.9659,1.5333
912,50.0160,1.2146
913,50.0588,1.3537
914,50.1017,1.5268
915,50.1442,1.4570
916,50.1941,1.4698
917,50.2364,1.2475
918,50.2791,1.2805
919,50.3221,1.4500
920,50.3724,1.3784
921,50.4149,1.6158
922,50.4576,1.4772
923,50.5075,1.4897
924,50.5502,1.4284
925,50.5926,1.3837
926,50.6352,1.3441
927,50.6779,1.4305
928,50.7177,1.4040
929,50.7571,1.4467
930,50.7964,1.3363
931,50.8370,1.3826
932,50.8782,1.2979
933,50.9278,1.3760
934,50.9672,1.3058
935,51.0065,1.2436
936,51.2320,1.3746
937,51.2757,1.3554
938,51.3185,1.3915
939,51.3614,1.3342
940,51.4047,1.2911
941,51.4485,1.4017
942,51.4924,1.3631
943,51.5361,1.5678
944,51.5799,1.2936
945,51.6234,1.2725
946,51.6676,1.4745
947,51.7119,1.2704
948,51.7553,1.2780
949,51.7991,1.3861
950,51.8507,1.4713
951,51.8945,1.3676
952,51.9383,1.3617
953,51.9820,1.5563
954,52.0327,1.3904
955,52.0758,1.5035
956,52.1197,1.3374
957,52.1797,1.2264
958,52.2306,1.4411
959,52.2754,1.3435
960,52.3194,1.5642
961,52.3632,1.3768
962,52.4063,1.5460
963,52.4497,1.4547
964,52.4986,1.4293
965,52.5415,1.3717
966,52.5851,1.4642
967,52.6258,1.3232
968,52.6665,1.3835
969,52.7068,1.4350
970,52.7473,1.2732
971,52.7879,1.2594
972,52.8282,1.3561
973,52.8685,1.2953
974,52.9088,1.2012
975,53.1750,1.3370
976,53.2194,1.3134
977,53.2706,1.3765
978,53.3150,1.3025
979,53.3591,1.3284
980,53.4028,1.3646
981,53.4530,1.3459
982,53.4963,1.5510
983,53.5388,1.3193
984,53.5818,1.3461
985,53.6320,1.4553
986,53.6747,1.3403
987,53.7173,1.2003
988,53.7600,1.4311
989,53.8086,1.5166
990,53.8512,1.3074
991,53.8947,1.3645
992,53.9390,1.5089
993,53.9827,1.3797
994,54.0425,1.5015
995,54.0859,1.2399
996,54.1371,1.2215
997,54.1807,1.4772
998,54.2240,1.2901
999,54.2670,1.5559
1000,54.3167,1.3904
1001,54.3591,1.4313
1002,54.4017,1.5204
1003,54.4443,1.4632
1004,54.4944,1.3078
1005,54.5369,1.3525
1006,54.5766,1.2964
1007,54.6162,1.4040
1008,54.6559,1.3448
1009,54.6952,1.2777
1010,54.7363,1.3062
1011,54.7760,1.3503
1012,54.8155,1.3118
1013,54.8548,1.2487
1014,55.0766,1.3227
1015,55.1206,1.3865
1016,55.1633,1.3412
1017,55.2135,1.3429
1018,55.2567,1.3316
1019,55.2991,1.3329
1020,55.3414,1.3919
1021,55.3910,1.4303
1022,55.4347,1.2725
1023,55.4780,1.3758
1024,55.5209,1.3824
1025,55.5638,1.2920
1026,55.6065,1.3066
1027,55.6491,1.3625
1028,55.6926,1.5130
1029,55.7361,1.2496
1030,55.7794,1.2786
1031,55.8237,1.4513
1032,55.8919,1.4124
1033,55.9353,1.4519
1034,55.9856,1.2983
1035,56.0356,1.1788
1036,56.0788,1.3958
1037,56.1226,1.3445
1038,56.1732,1.5093
1039,56.2238,1.3439
1040,56.2669,1.4458
1041,56.3109,1.4500
1042,56.3614,1.4463
1043,56.4096,1.4077
1044,56.4529,1.4153
1045,56.4932,1.2844
1046,56.5334,1.3313
1047,56.5737,1.2957
1048,56.6146,1.2768
1049,56.6547,1.2973
1050,56.6950,1.4005
1051,56.7354,1.2928
1052,56.7756,1.3173
1053,57.0011,1.3069
1054,57.0451,1.3780
1055,57.0891,1.3432
1056,57.1325,1.3459
1057,57.1836,1.3516
1058,57.2268,1.3287
1059,57.2704,1.2790
1060,57.3137,1.3850
1061,57.3634,1.3485
1062,57.4069,1.2927
1063,57.4500,1.4208
1064,57.4933,1.2226
1065,57.5442,1.3108
1066,57.5875,1.3253
1067,57.6311,1.4401
1068,57.6747,1.1826
1069,57.7252,1.3044
1070,57.7685,1.5012
1071,57.8123,1.3549
1072,57.8559,1.3887
1073,57.9069,1.2659
1074,57.9508,1.2075
1075,57.9947,1.4107
1076,58.0383,1.3377
1077,58.0859,1.3943
1078,58.1295,1.3472
1079,58.1746,1.4572
1080,58.2420,1.4324
1081,58.2857,1.3295
1082,58.3296,1.2872
1083,58.3729,1.3713
1084,58.4154,1.3004
1085,58.4558,1.3968
1086,58.4961,1.2760
1087,58.5365,1.2492
1088,58.5790,1.3003
1089,58.6199,1.3158
1090,58.6607,1.3188
1091,58.7009,1.2348
1092,58.9523,1.3052
1093,58.9971,1.3032
1094,59.0413,1.2943
1095,59.1025,1.3010
1096,59.1460,1.3208
1097,59.1905,1.3204
1098,59.2343,1.3337
1099,59.2799,1.4866
1100,59.3245,1.2932
1101,59.3683,1.3013
1102,59.4179,1.3645
1103,59.4614,1.2794
1104,59.5045,1.1978
1105,59.5480,1.3755
1106,59.5987,1.3978
1107,59.6499,1.2875
1108,59.6942,1.3193
1109,59.7374,1.4785
1110,59.7810,1.3779
1111,59.8260,1.3963
1112,59.8693,1.1912
1113,59.9130,1.2148
1114,59.9567,1.3693
1115,60.0010,1.3127
1116,60.0441,1.4557
1117,60.0890,1.3796
1118,60.1432,1.5867
1119,60.1867,1.4653
1120,60.2303,1.4777
1121,60.2727,1.3042
1122,60.3161,1.3706
1123,60.3582,1.3564
1124,60.3977,1.3570
1125,60.4371,1.3185
1126,60.4767,1.2258
1127,60.5161,1.2785
1128,60.5556,1.2657
1129,60.5949,1.2277
1130,60.6343,1.2684
1131,60.8608,1.2874
1132,60.9054,1.2968
1133,60.9647,1.3441
1134,61.0161,1.2161
1135,61.0601,1.3408
1136,61.1038,1.3762
1137,61.1467,1.3456
1138,61.1966,1.3807
1139,61.2397,1.2828
1140,61.2822,1.3320
1141,61.3324,1.3274
1142,61.3755,1.1924
1143,61.4179,1.2291
1144,61.4602,1.3857
1145,61.5029,1.4070
1146,61.5452,1.1776
1147,61.5878,1.3011
1148,61.6302,1.3874
1149,61.6732,1.4099
1150,61.7161,1.4292
1151,61.7586,1.2052
