index,time,loss
448,144.4837,1.3907
449,144.7959,1.3469
450,145.1226,1.4695
451,145.4327,1.4008
452,145.7420,1.4299
453,146.0001,1.4937
454,146.2816,1.3969
455,146.6067,1.3937
456,146.9327,1.3028
457,147.2601,1.3577
458,147.6006,1.4675
459,147.9470,1.4285
460,148.2958,1.5160
461,148.6344,1.5617
462,148.9772,1.4841
463,149.3153,1.6094
464,149.6536,1.7309
465,149.9645,1.3998
466,150.2956,1.5921
467,150.6005,1.4545
468,150.8548,1.5323
469,151.1082,1.4223
470,151.3617,1.5190
471,151.6176,1.5848
472,151.9557,1.4990
473,152.2657,1.4061
474,152.5918,1.4773
475,152.9013,1.4063
476,153.2276,1.3306
477,153.5537,1.4717
478,153.8800,1.5443
479,154.1892,1.4950
480,154.5199,1.5164
481,154.7786,1.5285
482,155.0325,1.4718
483,155.2860,1.4646
484,155.6158,1.5353
485,155.9458,1.4434
486,156.2879,1.5427
487,156.6337,1.5589
488,156.9599,1.5365
489,157.2897,1.4272
490,157.6073,1.3128
491,157.9358,1.5225
492,158.2609,1.4303
493,158.6097,1.5494
494,158.9362,1.4407
495,159.2665,1.4991
496,159.6096,1.4421
497,159.9576,1.5615
498,160.2682,1.4474
499,160.5980,1.5232
500,160.9271,1.3476
501,161.2520,1.5702
502,161.5610,1.5468
503,161.8909,1.3980
504,162.1508,1.4978
505,162.4043,1.4752
506,162.6581,1.4265
507,162.9875,1.3425
508,163.3202,1.3747
509,163.6617,1.4664
510,164.0101,1.3922
511,164.3478,1.4435
512,164.6896,1.3864
513,164.9998,1.5219
514,165.2780,1.3604
515,165.6081,1.4008
516,165.9385,1.5522
517,166.2699,1.4145
518,166.6157,1.5810
519,166.9511,1.3388
520,167.2963,1.4592
521,167.6318,1.3508
522,167.9774,1.3611
523,168.2446,1.4396
524,168.5743,1.4372
525,168.9155,1.5427
526,169.2244,1.5560
527,169.5503,1.3423
528,169.8610,1.4449
529,170.1705,1.3489
530,170.4781,1.3310
531,170.8036,1.4246
532,171.1060,1.4988
533,171.3808,1.4012
534,171.7217,1.4550
535,171.9997,1.4857
536,172.3253,1.4513
537,172.6752,1.4217
538,173.0020,1.5513
539,173.3435,1.4364
540,173.6020,1.3211
541,173.8816,1.4794
542,174.2140,1.2572
543,174.5405,1.5401
544,174.8669,1.4934
545,175.2110,1.4375
546,175.5506,1.4018
547,175.8858,1.3867
548,176.2238,1.4018
549,176.5717,1.4758
550,176.9108,1.5557
551,177.2369,1.5346
552,177.4965,1.4056
553,177.7776,1.4503
554,178.1036,1.4471
555,178.4500,1.3870
556,178.7962,1.4794
557,179.1314,1.4353
558,179.4407,1.3922
559,179.7672,1.4224
560,180.0931,1.3893
561,180.4293,1.4441
562,180.7598,1.5338
563,181.0866,1.3698
564,181.4129,1.3480
565,181.7390,1.2914
566,182.0659,1.3575
567,182.3929,1.4517
568,182.7190,1.3854
569,183.0448,1.3405
570,183.3514,1.4046
571,183.6762,1.3157
572,184.0136,1.4499
573,184.3616,1.4375
574,184.6972,1.3810
575,185.0324,1.4526
576,185.3598,1.4619
577,185.6860,1.3549
578,185.9416,1.2670
579,186.1976,1.2867
580,186.4595,1.2963
581,186.7133,1.2642
582,187.0438,1.3688
583,187.3698,1.3188
584,187.6959,1.3679
585,188.0215,1.3230
586,188.3678,1.5497
587,188.6768,1.5124
588,189.0028,1.3510
589,189.3297,1.4188
590,189.6557,1.3218
591,189.9671,1.4811
592,190.3118,1.3802
593,190.6216,1.3446
594,190.8813,1.5164
595,191.1616,1.1829
596,191.4864,1.2837
597,191.8337,1.3382
598,192.1613,1.3575
599,192.4924,1.4326
600,192.8327,1.2696
601,193.1681,1.4278
602,193.4938,1.4852
603,193.8238,1.4206
604,194.1504,1.4545
605,194.4917,1.4417
606,194.8376,1.3042
607,195.1738,1.4194
608,195.4838,1.4907
609,195.8109,1.4711
610,196.1163,1.3710
611,196.4570,1.3371
612,196.7918,1.3243
613,197.1020,1.3967
614,197.3603,1.3385
615,197.6416,1.3151
616,197.9883,1.3685
617,198.2847,1.4360
618,198.5433,1.2225
619,198.8216,1.3438
620,199.1542,1.4517
621,199.4935,1.4011
622,199.8229,1.3775
623,200.1586,1.2668
624,200.4909,1.3292
625,200.8169,1.4361
626,201.1467,1.5035
627,201.4665,1.3472
628,201.8176,1.2634
629,202.1454,1.3638
630,202.4871,1.3008
631,202.7443,1.3040
632,202.9994,1.4520
633,203.2527,1.2612
634,203.5376,1.2864
635,203.8662,1.5096
636,204.2176,1.3986
637,204.5540,1.3973
638,204.8918,1.3661
639,205.2376,1.4166
640,205.5730,1.3543
641,205.9090,1.3479
642,206.2657,1.4708
643,206.6019,1.2804
644,206.9122,1.4004
645,207.2377,1.3135
646,207.5436,1.4159
647,207.8801,1.3767
648,208.1890,1.3294
649,208.5416,1.3014
650,208.8789,1.2569
651,209.1920,1.3592
652,209.5008,1.3907
653,209.8094,1.3576
654,210.1535,1.3216
655,210.4889,1.3649
656,210.8254,1.3281
657,211.1362,1.3680
658,211.4642,1.2387
659,211.8056,1.1430
660,212.1511,1.4516
661,212.4891,1.4220
662,212.8238,1.1895
663,213.1497,1.3027
664,213.4087,1.3331
665,213.7338,1.3631
666,214.0704,1.1752
667,214.4060,1.2058
668,214.7536,1.2775
669,215.0610,1.3630
670,215.3147,1.3134
671,215.5686,1.2042
672,215.8220,1.3298
673,216.1291,1.3673
674,216.4618,1.3909
675,216.7769,1.2318
676,217.1038,1.3474
677,217.4381,1.2527
678,217.7776,1.3011
679,218.0887,1.3299
680,218.4257,1.2540
681,218.7737,1.2947
682,219.1196,1.3354
683,219.4655,1.4100
684,219.8017,1.3415
685,220.1500,1.3233
686,220.4897,1.1974
687,220.8278,1.4200
688,221.1543,1.3273
689,221.4925,1.2829
690,221.8196,1.1792
691,222.1458,1.4165
692,222.4727,1.2667
693,222.8061,1.3959
694,223.1323,1.5553
695,223.4587,1.3038
696,223.7861,1.3237
697,224.1127,1.1164
698,224.4392,1.3779
699,224.7658,1.3638
700,225.0596,1.2617
701,225.3900,1.3664
702,225.6964,1.4660
703,226.0231,1.2732
704,226.3533,1.3353
705,226.6792,1.3479
706,227.0105,1.3341
707,227.3384,1.4002
708,227.6695,1.2232
709,227.9975,1.3994
710,228.3297,1.4073
711,228.6696,1.2889
712,228.9942,1.3874
713,229.3498,1.2993
714,229.6610,1.3117
715,230.0056,1.5465
716,230.3416,1.3289
717,230.6523,1.4292
718,230.9913,1.3057
719,231.3169,1.3950
720,231.6434,1.3954
721,231.9531,1.4264
722,232.2884,1.5615
723,232.6197,1.2956
724,232.9501,1.3333
725,233.2503,1.3898
726,233.5785,1.3312
727,233.9204,1.3847
728,234.2595,1.2128
729,234.6039,1.5000
730,234.9364,1.3598
731,235.2776,1.3199
732,235.6240,1.4671
733,235.9396,1.3386
734,236.2543,1.3073
735,236.5802,1.2661
736,236.9203,1.3528
737,237.2660,1.2836
738,237.6030,1.1858
739,237.9162,1.3677
740,238.2576,1.4088
741,238.6096,1.3282
742,238.9482,1.2225
743,239.2656,1.2509
744,239.5952,1.3513
745,239.9375,1.4244
746,240.2775,1.2857
747,240.6136,1.2415
748,240.9379,1.3081
749,241.2691,1.3513
750,241.5950,1.2783
751,241.9207,1.2420
752,242.2467,1.3574
753,242.5054,1.4435
754,242.7590,1.2628
755,243.0125,1.3441
756,243.2662,1.2421
757,243.5961,1.3706
758,243.9296,1.2805
759,244.2737,1.2040
760,244.5996,1.2310
761,244.9251,1.1747
762,245.2457,1.4141
763,245.5559,1.3591
764,245.8995,1.1317
765,246.2260,1.1958
766,246.5522,1.3205
767,246.8602,1.2627
768,247.1910,1.4910
769,247.5300,1.4144
770,247.8567,1.2648
771,248.1876,1.2593
772,248.5142,1.2968
773,248.8401,1.2780
774,249.1667,1.3285
775,249.4920,1.2596
776,249.8138,1.3042
777,250.0637,1.2624
778,250.3159,1.1614
779,250.5675,1.2231
780,251.0650,1.3253
781,251.4666,1.2773
782,251.7770,1.1206
783,252.0892,1.1926
784,252.4339,1.2900
785,252.7698,1.2884
786,253.1062,1.3889
787,253.4506,1.2314
788,253.7870,1.0950
789,254.1299,1.2472
790,254.3948,1.3329
791,254.6489,1.2077
792,254.9279,1.2100
793,255.2564,1.5242
794,255.5153,1.4546
795,255.7699,1.2148
796,256.0993,1.2674
797,256.4304,1.2692
798,256.7562,1.3037
799,257.0813,1.2904
800,257.4259,1.2648
801,257.6839,1.3888
802,258.0128,1.1776
803,258.3435,1.2375
804,258.6696,1.3084
805,258.9954,1.3152
806,259.3209,1.1979
807,259.6293,1.1892
808,259.9391,1.3569
809,260.2643,1.3415
810,260.5902,1.1558
811,260.8994,1.3108
812,261.2255,1.2252
813,261.5520,1.3003
814,261.8775,1.1907
815,262.1841,1.3813
816,262.5133,1.1803
817,262.8620,1.2326
818,263.1821,1.1541
819,263.5093,1.3046
820,263.7995,1.1596
821,264.1231,1.3210
822,264.3772,1.2537
823,264.6923,1.2451
824,265.0299,1.2346
825,265.3119,1.1885
826,265.6390,1.2885
827,265.9702,1.3548
828,266.3223,1.2563
829,266.6619,1.2349
830,267.0019,1.0619
831,267.3395,1.3275
832,267.6724,1.2495
833,268.0287,1.2430
834,268.3569,1.2450
835,268.6945,1.2502
836,268.9924,1.1755
837,269.3232,1.3372
838,269.6502,1.2799
839,269.9818,1.3489
840,270.2926,1.3344
841,270.5890,1.2230
842,270.9268,1.2526
843,271.2364,1.2446
844,271.5654,1.1140
845,271.9143,1.2103
846,272.2327,1.1620
847,272.5682,1.1145
848,272.8939,1.1762
849,273.2269,1.1590
850,273.5701,1.3633
851,273.9099,1.2477
852,274.2499,1.1661
853,274.5765,1.1887
854,274.9064,1.3118
855,275.2329,1.2424
856,275.5634,1.2471
857,275.8994,1.1552
858,276.2259,1.2782
859,276.5471,1.2369
860,276.8839,1.1694
861,277.2143,1.2156
862,277.5237,1.2225
863,277.8501,1.0946
864,278.1465,1.3211
865,278.4829,1.3755
866,278.8093,1.1306
867,279.0939,1.3178
868,279.4310,1.1059
869,279.6901,1.3134
870,279.9468,1.1754
871,280.2259,1.1964
872,280.5568,1.2523
873,280.8845,1.3309
874,281.2119,1.2293
875,281.5386,1.2637
876,281.8713,1.2433
877,282.1983,1.2202
878,282.5081,1.2949
879,282.8191,1.1484
880,283.1461,1.1440
881,283.4731,1.2914
882,283.8047,1.1783
883,284.1381,1.2680
884,284.4819,1.1768
885,284.8304,1.2160
886,285.1859,1.1485
887,285.5339,1.2467
888,285.8713,1.2113
889,286.2187,1.3165
890,286.5560,1.1585
891,286.8683,1.2590
892,287.1875,1.1815
893,287.5326,1.1724
894,287.8601,1.2903
895,288.1691,1.1887
896,288.4779,1.2427
897,288.8040,1.2886
898,289.0844,1.2425
899,289.4153,1.2946
900,289.7425,1.2354
901,290.0745,1.2216
902,290.3947,1.2118
903,290.7045,1.1358
904,291.0136,1.2640
905,291.3227,1.1604
906,291.6470,1.2046
907,291.9780,1.1571
908,292.3096,1.3337
909,292.6510,1.2553
910,292.9806,1.0988
911,293.3179,1.2985
912,293.6659,1.2609
913,294.0034,1.1498
914,294.3506,1.0982
915,294.6939,1.2602
916,295.0299,1.1292
917,295.3779,1.1113
918,295.7155,1.1883
919,296.0623,1.2935
920,296.3984,1.2991
921,296.7459,1.2404
922,297.0859,1.1496
923,297.4285,1.1042
924,297.7577,1.2150
925,298.0659,1.2128
926,298.4082,1.2614
927,298.7201,1.2428
928,299.0110,1.1657
929,299.2669,1.1789
930,299.5258,1.0720
931,299.8549,1.2751
932,300.1144,1.2084
933,300.3690,1.1641
934,300.6539,1.1311
935,300.9928,1.2378
936,301.3384,1.1987
937,301.6782,1.1250
938,302.0179,1.1430
939,302.3647,1.2235
940,302.7019,1.2308
941,303.0412,1.1696
942,303.3722,1.2996
943,303.6978,1.2204
944,304.0274,1.0693
945,304.3535,1.2202
946,304.6625,1.2458
947,304.9884,1.1427
948,305.3140,1.0940
949,305.6398,1.1115
950,305.9660,1.2779
951,306.2917,1.1067
952,306.6170,1.1787
953,306.9435,1.1421
954,307.2859,1.1143
955,307.6339,1.2007
956,307.9836,1.2020
957,308.2929,1.1773
958,308.6118,1.0684
959,308.9377,1.1484
960,309.2739,1.1561
961,309.6143,1.1302
962,309.9672,1.2042
963,310.3059,1.0941
964,310.6459,1.1418
965,310.9608,1.2522
966,311.2914,1.3153
967,311.6181,1.0985
968,311.9436,1.1680
969,312.2700,1.2179
970,312.5966,1.3520
971,312.8970,1.2428
972,313.1519,1.1371
973,313.4063,1.3023
974,313.7369,1.2824
975,314.0458,1.2003
976,314.3899,1.2397
977,314.7498,1.1797
978,315.0561,1.2118
979,315.3816,1.1757
980,315.7174,1.0766
981,315.9944,1.1441
982,316.2478,1.2416
983,316.5016,1.2133
984,316.7560,1.1260
985,317.0863,1.0754
986,317.3990,1.3864
987,317.7140,1.0898
988,318.0440,1.1347
989,318.3802,1.1701
990,318.7066,1.0585
991,318.9660,1.1985
992,319.2965,1.0047
993,319.6277,1.0735
994,319.9546,1.0557
995,320.2909,1.1123
996,320.6267,1.2480
997,320.9779,1.1879
998,321.3093,1.3075
999,321.6379,1.2311
1000,321.9808,1.2645
1001,322.3090,1.1513
1002,322.6392,1.2496
1003,322.9659,1.1464
1004,323.2975,1.0723
1005,323.6233,1.0644
1006,323.9502,1.2257
1007,324.2447,1.1841
1008,324.4981,1.1607
1009,324.7531,1.1692
1010,325.0605,1.1314
1011,325.3870,1.0164
1012,325.7135,1.1709
1013,326.0384,1.1916
1014,326.3503,1.2518
1015,326.6769,1.3151
1016,327.0025,1.1843
1017,327.3277,1.0024
1018,327.6578,1.0851
1019,327.9838,1.0629
1020,328.3102,1.1958
1021,328.6367,1.0722
1022,328.9623,1.1078
1023,329.2880,1.1844
1024,329.6141,1.2973
1025,329.9404,1.2616
1026,330.2665,1.1518
1027,330.5922,1.1739
1028,330.9184,0.9845
1029,331.2449,1.3094
1030,331.5709,1.2389
1031,331.8965,1.2077
1032,332.2227,1.1520
1033,332.5489,1.1635
1034,332.8747,1.2154
1035,333.2004,1.2266
1036,333.5266,1.1136
1037,333.8531,1.0404
1038,334.1758,1.0908
1039,334.5021,1.2094
1040,334.8280,1.0819
1041,335.1537,1.0739
1042,335.4784,1.2582
1043,335.8177,1.0774
1044,336.1499,1.1976
1045,336.4809,1.1460
1046,336.8088,1.0957
1047,337.1031,1.2675
1048,337.4308,1.1199
1049,337.7739,1.1976
1050,338.1010,1.1419
1051,338.4311,1.0096
1052,338.7573,1.1262
1053,339.0669,1.1079
1054,339.3994,1.0614
1055,339.7388,1.1477
1056,340.0583,1.0270
1057,340.4059,1.0872
1058,340.7539,1.1096
1059,341.0910,1.2712
1060,341.4283,1.1184
1061,341.7386,1.0909
1062,342.0678,1.2419
1063,342.3942,1.1720
1064,342.7205,1.2465
1065,343.0301,1.2014
1066,343.3393,1.1039
1067,343.6654,1.2318
1068,343.9914,1.1018
1069,344.3175,1.2596
1070,344.6121,1.1775
1071,344.9383,1.0783
1072,345.2645,1.2139
1073,345.5224,1.0079
1074,345.8494,1.0973
1075,346.1539,1.2250
1076,346.5099,1.1259
1077,346.8491,1.0374
1078,347.1810,1.0956
1079,347.5218,1.1189
1080,347.8582,1.1235
1081,348.1943,1.1234
1082,348.5300,0.9216
1083,348.8779,1.0968
1084,349.1634,1.2018
1085,349.4894,1.0217
1086,349.7994,1.1044
1087,350.1258,1.0936
1088,350.4522,1.1558
1089,350.7788,1.1919
1090,351.1259,1.2387
1091,351.4583,1.2345
1092,351.8036,1.0981
1093,352.1379,1.0655
1094,352.4644,1.2208
1095,352.8041,1.0441
1096,353.1508,0.9962
1097,353.4878,1.0814
1098,353.7595,1.2593
1099,354.0138,1.2659
1100,354.3402,1.0972
1101,354.6706,1.1509
1102,354.9974,1.1079
1103,355.3287,1.1657
1104,355.6596,1.2505
1105,355.9893,1.0831
1106,356.3155,1.1831
1107,356.6456,1.1875
1108,356.9842,1.2617
1109,357.3298,1.0375
1110,357.6160,1.0319
1111,357.9411,1.1566
1112,358.2510,1.0208
1113,358.5809,1.1484
1114,358.9070,1.0665
1115,359.2337,1.2439
1116,359.5423,1.1704
1117,359.8690,1.1443
1118,360.1944,1.1571
1119,360.5203,1.1241
1120,360.8290,1.2000
1121,361.1551,1.0896
1122,361.4808,1.0759
1123,361.8063,1.1031
1124,362.1316,1.0447
1125,362.4577,0.9542
1126,362.7835,1.1760
1127,363.1091,1.1880
1128,363.3675,1.1579
1129,363.6208,1.0546
1130,363.8749,1.1277
1131,364.1286,1.2175
1132,364.3840,1.0007
1133,364.6378,1.0674
1134,364.8917,1.2032
1135,365.1461,0.9741
1136,365.3999,1.1159
1137,365.6534,1.0078
1138,365.9084,1.1638
1139,366.1627,1.1876
1140,366.4162,1.1805
1141,366.6701,1.1472
1142,366.9240,1.1668
1143,367.1782,1.0419
1144,367.4325,1.1239
1145,367.6861,0.9602
1146,367.9399,1.1466
1147,368.1947,1.2889
1148,368.4487,1.2566
1149,368.7023,1.1145
1150,368.9567,1.0732
1151,369.2108,1.1729
